"REF_DATE","GEO","DGUID","Multiplier type","Variable","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other electrical equipment and component manufacturing [BS335900]","Per dollar of output","377","units","0","v1061945869","1.4.3.97","0.021","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Automobile and light-duty motor vehicle manufacturing [BS336110]","Per dollar of output","377","units","0","v1061945870","1.4.3.98","0.014","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Heavy-duty truck manufacturing [BS336120]","Per dollar of output","377","units","0","v1061945871","1.4.3.99","0.019","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle body and trailer manufacturing [BS336200]","Per dollar of output","377","units","0","v1061945872","1.4.3.100","0.023","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle gasoline engine and engine parts manufacturing [BS336310]","Per dollar of output","377","units","0","v1061945873","1.4.3.101","0.018","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle electrical and electronic equipment manufacturing [BS336320]","Per dollar of output","377","units","0","v1061945874","1.4.3.102","0.018","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle steering and suspension components (except spring) manufacturing [BS336330]","Per dollar of output","377","units","0","v1061945875","1.4.3.103","0.018","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle brake system manufacturing [BS336340]","Per dollar of output","377","units","0","v1061945876","1.4.3.104","0.023","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle transmission and power train parts manufacturing [BS336350]","Per dollar of output","377","units","0","v1061945877","1.4.3.105","0.021","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle seating and interior trim manufacturing [BS336360]","Per dollar of output","377","units","0","v1061945878","1.4.3.106","0.025","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle metal stamping [BS336370]","Per dollar of output","377","units","0","v1061945879","1.4.3.107","0.020","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other motor vehicle parts manufacturing [BS336390]","Per dollar of output","377","units","0","v1061945880","1.4.3.108","0.025","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Aerospace product and parts manufacturing [BS336400]","Per dollar of output","377","units","0","v1061945881","1.4.3.109","0.021","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Railroad rolling stock manufacturing [BS336500]","Per dollar of output","377","units","0","v1061945882","1.4.3.110","0.030","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Ship and boat building [BS336600]","Per dollar of output","377","units","0","v1061945883","1.4.3.111","0.027","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other transportation equipment manufacturing [BS336900]","Per dollar of output","377","units","0","v1061945884","1.4.3.112","0.015","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Household and institutional furniture and kitchen cabinet manufacturing [BS337100]","Per dollar of output","377","units","0","v1061945885","1.4.3.113","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Office furniture (including fixtures) manufacturing [BS337200]","Per dollar of output","377","units","0","v1061945886","1.4.3.114","0.028","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other furniture-related product manufacturing [BS337900]","Per dollar of output","377","units","0","v1061945887","1.4.3.115","0.026","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Medical equipment and supplies manufacturing [BS339100]","Per dollar of output","377","units","0","v1061945888","1.4.3.116","0.029","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other miscellaneous manufacturing [BS339900]","Per dollar of output","377","units","0","v1061945889","1.4.3.117","0.020","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Farm product merchant wholesalers [BS411000]","Per dollar of output","377","units","0","v1061945890","1.4.3.118","0.028","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Petroleum and petroleum products merchant wholesalers [BS412000]","Per dollar of output","377","units","0","v1061945891","1.4.3.119","0.025","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Food, beverage and tobacco merchant wholesalers [BS413000]","Per dollar of output","377","units","0","v1061945892","1.4.3.120","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Personal and household goods merchant wholesalers [BS414000]","Per dollar of output","377","units","0","v1061945893","1.4.3.121","0.032","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle and motor vehicle parts and accessories merchant wholesalers [BS415000]","Per dollar of output","377","units","0","v1061945894","1.4.3.122","0.027","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Building material and supplies merchant wholesalers [BS416000]","Per dollar of output","377","units","0","v1061945895","1.4.3.123","0.034","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Machinery, equipment and supplies merchant wholesalers [BS417000]","Per dollar of output","377","units","0","v1061945896","1.4.3.124","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Miscellaneous merchant wholesalers [BS418000]","Per dollar of output","377","units","0","v1061945897","1.4.3.125","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Business-to-business electronic markets, and agents and brokers [BS419000]","Per dollar of output","377","units","0","v1061945898","1.4.3.126","0.045","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motor vehicle and parts dealers [BS441000]","Per dollar of output","377","units","0","v1061945899","1.4.3.127","0.045","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Furniture and home furnishings stores [BS442000]","Per dollar of output","377","units","0","v1061945900","1.4.3.128","0.040","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Electronics and appliance stores [BS443000]","Per dollar of output","377","units","0","v1061945901","1.4.3.129","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Building material and garden equipment and supplies dealers [BS444000]","Per dollar of output","377","units","0","v1061945902","1.4.3.130","0.036","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Food and beverage stores [BS445000]","Per dollar of output","377","units","0","v1061945903","1.4.3.131","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Health and personal care stores [BS446000]","Per dollar of output","377","units","0","v1061945904","1.4.3.132","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Gasoline stations [BS447000]","Per dollar of output","377","units","0","v1061945905","1.4.3.133","0.024","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Clothing and clothing accessories stores [BS448000]","Per dollar of output","377","units","0","v1061945906","1.4.3.134","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Sporting goods, hobby, book and music stores [BS451000]","Per dollar of output","377","units","0","v1061945907","1.4.3.135","0.040","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","General merchandise stores [BS452000]","Per dollar of output","377","units","0","v1061945908","1.4.3.136","0.038","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Miscellaneous store retailers (except cannabis) [BS453A00]","Per dollar of output","377","units","0","v1078979518","1.4.3.243","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Cannabis stores (licensed) [BS453BL0]","Per dollar of output","377","units","0","v1287610100","1.4.3.244","0.044","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Cannabis stores (unlicensed) [BS453BU0]","Per dollar of output","377","units","0","v1078979519","1.4.3.245","0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Non-store retailers [BS454000]","Per dollar of output","377","units","0","v1061945910","1.4.3.138","0.035","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Air transportation [BS481000]","Per dollar of output","377","units","0","v1061945911","1.4.3.139","0.036","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Rail transportation [BS482000]","Per dollar of output","377","units","0","v1061945912","1.4.3.140","0.024","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Water transportation [BS483000]","Per dollar of output","377","units","0","v1061945913","1.4.3.141","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Truck transportation [BS484000]","Per dollar of output","377","units","0","v1061945914","1.4.3.142","0.029","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Urban transit systems [BS485100]","Per dollar of output","377","units","0","v1061945915","1.4.3.143","0.167","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other transit and ground passenger transportation and scenic and sightseeing transportation [BS48A000]","Per dollar of output","377","units","0","v1061945920","1.4.3.144","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Taxi and limousine service [BS485300]","Per dollar of output","377","units","0","v1061945916","1.4.3.145","0.017","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Crude oil and other pipeline transportation [BS486A00]","Per dollar of output","377","units","0","v1061945918","1.4.3.146","0.016","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Pipeline transportation of natural gas [BS486200]","Per dollar of output","377","units","0","v1061945917","1.4.3.147","0.013","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Support activities for transportation [BS488000]","Per dollar of output","377","units","0","v1061945919","1.4.3.148","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Postal service [BS491000]","Per dollar of output","377","units","0","v1061945921","1.4.3.149","0.048","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Couriers and messengers [BS492000]","Per dollar of output","377","units","0","v1061945922","1.4.3.150","0.030","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Warehousing and storage [BS493000]","Per dollar of output","377","units","0","v1061945923","1.4.3.151","0.043","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Newspaper publishers [BS511110]","Per dollar of output","377","units","0","v1061945924","1.4.3.152","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Periodical, book and directory publishers [BS5111A0]","Per dollar of output","377","units","0","v1061945925","1.4.3.153","0.034","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Software publishers [BS511200]","Per dollar of output","377","units","0","v1061945926","1.4.3.154","0.043","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motion picture and video industries (except exhibition) [BS5121A0]","Per dollar of output","377","units","0","v1061945928","1.4.3.155","0.052","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Motion picture and video exhibition [BS512130]","Per dollar of output","377","units","0","v1061945927","1.4.3.156","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Sound recording industries [BS512200]","Per dollar of output","377","units","0","v1061945929","1.4.3.157","0.021","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Radio and television broadcasting [BS515100]","Per dollar of output","377","units","0","v1061945930","1.4.3.158","0.040","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Pay and specialty television [BS515200]","Per dollar of output","377","units","0","v1061945931","1.4.3.159","0.022","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Telecommunications [BS517000]","Per dollar of output","377","units","0","v1061945932","1.4.3.160","0.018","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Data processing, hosting, and related services [BS518000]","Per dollar of output","377","units","0","v1061945933","1.4.3.161","0.036","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other information services [BS519000]","Per dollar of output","377","units","0","v1061945934","1.4.3.162","0.036","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Monetary authorities - central bank [BS521000]","Per dollar of output","377","units","0","v1061945935","1.4.3.163","0.038","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Banking and other depository credit intermediation [BS5221A0]","Per dollar of output","377","units","0","v1061945937","1.4.3.164","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Local credit unions [BS522130]","Per dollar of output","377","units","0","v1061945936","1.4.3.165","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Non-depository credit intermediation [BS522200]","Per dollar of output","377","units","0","v1061945938","1.4.3.166","0.032","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Activities related to credit intermediation [BS522300]","Per dollar of output","377","units","0","v1061945939","1.4.3.167","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Financial investment services, funds and other financial vehicles [BS52A000]","Per dollar of output","377","units","0","v1061945942","1.4.3.168","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Insurance carriers [BS524100]","Per dollar of output","377","units","0","v1061945940","1.4.3.169","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Agencies, brokerages and other insurance related activities [BS524200]","Per dollar of output","377","units","0","v1061945941","1.4.3.170","0.040","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Lessors of real estate [BS531100]","Per dollar of output","377","units","0","v1061945943","1.4.3.171","0.014","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Offices of real estate agents and brokers and activities related to real estate [BS531A00]","Per dollar of output","377","units","0","v1061945945","1.4.3.172","0.024","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Owner-occupied dwellings [BS5311A0]","Per dollar of output","377","units","0","v1061945944","1.4.3.173","0.004","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Automotive equipment rental and leasing [BS532100]","Per dollar of output","377","units","0","v1061945946","1.4.3.174","0.022","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Rental and leasing services (except automotive equipment) [BS532A00]","Per dollar of output","377","units","0","v1061945947","1.4.3.175","0.025","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Lessors of non-financial intangible assets (except copyrighted works) [BS533000]","Per dollar of output","377","units","0","v1061945948","1.4.3.176","0.023","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Legal services [BS541100]","Per dollar of output","377","units","0","v1061945949","1.4.3.177","0.033","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Accounting, tax preparation, bookkeeping and payroll services [BS541200]","Per dollar of output","377","units","0","v1061945950","1.4.3.178","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Architectural, engineering and related services [BS541300]","Per dollar of output","377","units","0","v1061945951","1.4.3.179","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Specialized design services [BS541400]","Per dollar of output","377","units","0","v1061945952","1.4.3.180","0.035","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Computer systems design and related services [BS541500]","Per dollar of output","377","units","0","v1061945953","1.4.3.181","0.045","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Management, scientific and technical consulting services [BS541600]","Per dollar of output","377","units","0","v1061945954","1.4.3.182","0.034","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Scientific research and development services [BS541700]","Per dollar of output","377","units","0","v1061945955","1.4.3.183","0.044","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Advertising, public relations, and related services [BS541800]","Per dollar of output","377","units","0","v1061945956","1.4.3.184","0.038","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other professional, scientific and technical services [BS541900]","Per dollar of output","377","units","0","v1061945957","1.4.3.185","0.035","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Holding companies [BS551113]","Per dollar of output","377","units","0","v1061945958","1.4.3.186","0.046","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Office administrative services [BS561100]","Per dollar of output","377","units","0","v1061945959","1.4.3.187","0.038","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Facilities and other support services [BS561A00]","Per dollar of output","377","units","0","v1061945965","1.4.3.188","0.024","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Employment services [BS561300]","Per dollar of output","377","units","0","v1061945960","1.4.3.189","0.048","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Business support services [BS561400]","Per dollar of output","377","units","0","v1061945961","1.4.3.190","0.040","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Travel arrangement and reservation services [BS561500]","Per dollar of output","377","units","0","v1061945962","1.4.3.191","0.055","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Investigation and security services [BS561600]","Per dollar of output","377","units","0","v1061945963","1.4.3.192","0.050","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Services to buildings and dwellings [BS561700]","Per dollar of output","377","units","0","v1061945964","1.4.3.193","0.033","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Waste management and remediation services [BS562000]","Per dollar of output","377","units","0","v1061945966","1.4.3.194","0.032","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Educational services [BS610000]","Per dollar of output","377","units","0","v1061945967","1.4.3.195","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Offices of physicians [BS621100]","Per dollar of output","377","units","0","v1061945968","1.4.3.196","0.022","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Offices of dentists [BS621200]","Per dollar of output","377","units","0","v1061945969","1.4.3.197","0.030","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Miscellaneous ambulatory health care services [BS621A00]","Per dollar of output","377","units","0","v1061945970","1.4.3.198","0.040","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Nursing and residential care facilities [BS623000]","Per dollar of output","377","units","0","v1061945971","1.4.3.199","0.041","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Social assistance [BS624000]","Per dollar of output","377","units","0","v1061945972","1.4.3.200","0.045","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Performing arts, spectator sports and related industries, and heritage institutions [BS71A000]","Per dollar of output","377","units","0","v1061945975","1.4.3.201","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Amusement and recreation industries [BS713A00]","Per dollar of output","377","units","0","v1061945974","1.4.3.202","0.037","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Gambling industries [BS713200]","Per dollar of output","377","units","0","v1061945973","1.4.3.203","0.028","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Traveller accommodation [BS721100]","Per dollar of output","377","units","0","v1061945976","1.4.3.204","0.030","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Recreational vehicle (RV) parks, recreational camps, and rooming and boarding houses [BS721A00]","Per dollar of output","377","units","0","v1061945977","1.4.3.205","0.028","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Food services and drinking places [BS722000]","Per dollar of output","377","units","0","v1061945978","1.4.3.206","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Automotive repair and maintenance [BS811100]","Per dollar of output","377","units","0","v1061945979","1.4.3.207","0.036","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Repair and maintenance (except automotive) [BS811A00]","Per dollar of output","377","units","0","v1061945980","1.4.3.208","0.035","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Personal care services and other personal services [BS812A00]","Per dollar of output","377","units","0","v1061945983","1.4.3.209","0.031","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Funeral services [BS812200]","Per dollar of output","377","units","0","v1061945981","1.4.3.210","0.030","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Dry cleaning and laundry services [BS812300]","Per dollar of output","377","units","0","v1061945982","1.4.3.211","0.036","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Business, professional and other membership organizations [BS813000]","Per dollar of output","377","units","0","v1061945984","1.4.3.212","0.051","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Private households [BS814000]","Per dollar of output","377","units","0","v1061945985","1.4.3.213","0.072","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Educational services [NP610000]","Per dollar of output","377","units","0","v1061945997","1.4.3.220","0.051","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Ambulatory health care services [NP621000]","Per dollar of output","377","units","0","v1061945998","1.4.3.221","0.049","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Social assistance [NP624000]","Per dollar of output","377","units","0","v1061945999","1.4.3.222","0.052","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Arts, entertainment and recreation [NP710000]","Per dollar of output","377","units","0","v1061946000","1.4.3.223","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Religious organizations [NP813100]","Per dollar of output","377","units","0","v1061946001","1.4.3.224","0.044","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Grant-making, civic, and professional and similar organizations [NP813A00]","Per dollar of output","377","units","0","v1061946002","1.4.3.225","0.042","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other non-profit institutions serving households [NP999999]","Per dollar of output","377","units","0","v1061946003","1.4.3.226","0.041","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Elementary and secondary schools [GS611100]","Per dollar of output","377","units","0","v1061945986","1.4.3.227","0.051","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Community colleges and C.E.G.E.P.s [GS611200]","Per dollar of output","377","units","0","v1061945987","1.4.3.228","0.047","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Universities [GS611300]","Per dollar of output","377","units","0","v1061945988","1.4.3.229","0.034","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other educational services [GS611A00]","Per dollar of output","377","units","0","v1061945989","1.4.3.230","0.049","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Hospitals [GS622000]","Per dollar of output","377","units","0","v1061945990","1.4.3.231","0.045","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Nursing and residential care facilities [GS623000]","Per dollar of output","377","units","0","v1061945991","1.4.3.232","0.053","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Defence services [GS911100]","Per dollar of output","377","units","0","v1061945992","1.4.3.233","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other federal government services (except defence) [GS911A00]","Per dollar of output","377","units","0","v1061945993","1.4.3.234","0.041","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other provincial and territorial government services [GS912000]","Per dollar of output","377","units","0","v1061945994","1.4.3.235","0.032","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other municipal government services [GS913000]","Per dollar of output","377","units","0","v1061945995","1.4.3.236","0.035","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Taxes on products","Other aboriginal government services [GS914000]","Per dollar of output","377","units","0","v1061945996","1.4.3.237","0.039","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Total industries","Per dollar of output","377","units","0","v1061946234","1.4.4.1","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Crop production (except cannabis, greenhouse, nursery and floriculture production) [BS111A00]","Per dollar of output","377","units","0","v1061946006","1.4.4.2","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Greenhouse, nursery and floriculture production (except cannabis) [BS1114A0]","Per dollar of output","377","units","0","v1078979520","1.4.4.238","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Cannabis production (licensed) [BS111CL0]","Per dollar of output","377","units","0","v1078979521","1.4.4.239","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Cannabis production (unlicensed) [BS111CU0]","Per dollar of output","377","units","0","v1287610101","1.4.4.240","-0.001","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Animal production (except aquaculture) [BS112A00]","Per dollar of output","377","units","0","v1061946008","1.4.4.4","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Aquaculture [BS112500]","Per dollar of output","377","units","0","v1061946007","1.4.4.5","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Forestry and logging [BS113000]","Per dollar of output","377","units","0","v1061946009","1.4.4.6","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Fishing, hunting and trapping [BS114000]","Per dollar of output","377","units","0","v1061946010","1.4.4.7","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Support activities for crop and animal production [BS115A00]","Per dollar of output","377","units","0","v1061946012","1.4.4.8","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Support activities for forestry [BS115300]","Per dollar of output","377","units","0","v1061946011","1.4.4.9","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Oil and gas extraction (except oil sands) [BS211110]","Per dollar of output","377","units","0","v1078979522","1.4.4.241","-0.001","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Oil sands extraction [BS211140]","Per dollar of output","377","units","0","v1078979523","1.4.4.242","-0.001","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Coal mining [BS212100]","Per dollar of output","377","units","0","v1061946015","1.4.4.12","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Iron ore mining [BS212210]","Per dollar of output","377","units","0","v1061946016","1.4.4.13","-0.001","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Gold and silver ore mining [BS212220]","Per dollar of output","377","units","0","v1061946017","1.4.4.14","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Copper, nickel, lead and zinc ore mining [BS212230]","Per dollar of output","377","units","0","v1061946018","1.4.4.15","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Other metal ore mining [BS212290]","Per dollar of output","377","units","0","v1061946019","1.4.4.16","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Stone mining and quarrying [BS212310]","Per dollar of output","377","units","0","v1061946020","1.4.4.17","-0.002","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [BS212320]","Per dollar of output","377","units","0","v1061946021","1.4.4.18","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Diamond mining [BS212392]","Per dollar of output","377","units","0","v1061946022","1.4.4.19","-0.003","","","","3"
"2021","Canada","2016A000011124","Induced multiplier","Subsidies on products","Other non-metallic mineral mining and quarrying (except diamond and potash) [BS21239A]","Per dollar of output","377","units","0","v1061946024","1.4.4.20","-0.002","","","","3"
